"Krasnushkin_DonNaKostylyah" "Kryukov_NaTihomDonu1898" "Kryukov_RechkeLazor1911" "Kryukov_Tatarnik1919" "Kryukov_Vglubine1913" "Kryukov_VojskovojKrugIRossiya1918" "Kryukov_Zyb1909" "Sholokhov_Celina" "Sholokhov_Don1-2" "Sholokhov_Don3-4" "Sholokhov_Sudba"
"приходили" 0 0 0 0 0 0 0.00454008898574412 0.00337593441041717 0.00210201057311318 0.00420820515841788 0
"пруду" 0 0 0 0 0 0 0 0.00434048709910779 0.00210201057311318 0.00378738464257609 0
"работали" 0.0135455469014561 0.00657700023019501 0 0 0.00358847382208347 0 0.00454008898574412 0.00144682903303593 0.00210201057311318 0.00294574361089252 0.0181603559429765
"райком" 0 0 0 0 0 0 0 0.0106100795755968 0 0 0
"рану" 0.00677277345072807 0 0 0 0 0 0 0 0.00683153436261784 0.00336656412673431 0
"рассмеялся" 0 0 0 0 0 0 0.00908017797148824 0.00723414516517965 0.000525502643278296 0.00168328206336715 0
"розовой" 0 0.0032885001150975 0 0 0.00717694764416694 0 0 0.00144682903303593 0.00578052907606125 0.00168328206336715 0.00908017797148824
"роняя" 0 0 0 0 0 0 0 0.00289365806607186 0.00630603171933955 0.00168328206336715 0
"рост" 0 0 0 0 0 0 0 0.0048227634434531 0.00210201057311318 0.00336656412673431 0
"ручку" 0.00677277345072807 0 0 0 0 0 0 0.00337593441041717 0.00367851850294807 0.00294574361089252 0
"рыжий" 0 0.0032885001150975 0.0296501284838901 0 0.00717694764416694 0 0 0.00241138172172655 0.00262751321639148 0.00252492309505073 0
"садясь" 0 0.0032885001150975 0 0 0 0 0 0.00530503978779841 0.00157650792983489 0.00294574361089252 0
"сала" 0 0.0032885001150975 0.0098833761612967 0 0 0 0 0.00289365806607186 0.000525502643278296 0.00420820515841788 0.0272405339144647
"сельсовет" 0 0 0 0 0 0 0 0.0106100795755968 0 0 0
"сжимая" 0 0 0 0 0 0 0.00454008898574412 0.00192910537738124 0.00525502643278296 0.00294574361089252 0
"сидевший" 0 0.00657700023019501 0 0 0.00358847382208347 0 0 0.00289365806607186 0.00472952378950466 0.00168328206336715 0
"следил" 0 0 0 0 0 0 0.00908017797148824 0.00144682903303593 0.00367851850294807 0.00420820515841788 0
"смущения" 0 0.0032885001150975 0 0 0 0 0 0.0048227634434531 0.00420402114622637 0.00126246154752536 0
"снарядов" 0 0 0 0 0 0 0 0 0.00262751321639148 0.00673312825346861 0.00908017797148824
"собака" 0 0 0 0 0 0 0 0.0048227634434531 0.00157650792983489 0.00378738464257609 0
"собирался" 0.00677277345072807 0 0 0 0 0 0.00454008898574412 0.00289365806607186 0.00367851850294807 0.00294574361089252 0
"солдатов" 0 0 0 0 0 0 0 0 0.00105100528655659 0.00841641031683577 0
"сотника" 0 0 0 0 0 0 0.00454008898574412 0.00048227634434531 0.00945904757900932 0.000841641031683577 0
"сталина" 0 0 0 0 0 0 0 0.0106100795755968 0 0 0
"станицах" 0.00677277345072807 0.0230195008056825 0 0 0.00717694764416694 0 0 0.00096455268869062 0.00157650792983489 0.00294574361089252 0
"станцию" 0 0 0 0 0 0 0 0.00241138172172655 0.00683153436261784 0.00168328206336715 0
"старательно" 0 0 0.0098833761612967 0 0.00358847382208347 0 0 0.00289365806607186 0.00105100528655659 0.00504984619010146 0
"старухой" 0 0 0.0098833761612967 0 0 0 0 0.00675186882083434 0.000525502643278296 0.00252492309505073 0
"старую" 0 0 0 0 0.0143538952883339 0 0.00908017797148824 0.00289365806607186 0.00262751321639148 0.00168328206336715 0.00908017797148824
"стреляли" 0 0 0 0 0 0 0 0.00337593441041717 0.00525502643278296 0.00168328206336715 0.00908017797148824
"суетливо" 0 0 0 0 0.00358847382208347 0 0 0.00096455268869062 0.00525502643278296 0.00378738464257609 0
"табурет" 0 0.0032885001150975 0 0 0 0 0 0.00385821075476248 0.00420402114622637 0.00210410257920894 0
"телка" 0 0 0 0 0 0 0.00454008898574412 0.00385821075476248 0.00472952378950466 0.00168328206336715 0
"теперя" 0 0.0032885001150975 0 0 0 0 0 0.00048227634434531 0.00840804229245273 0.00168328206336715 0
"терпеливо" 0 0 0.0098833761612967 0 0.00358847382208347 0 0 0.00385821075476248 0.00315301585966977 0.00252492309505073 0
"тимофея" 0 0 0 0 0 0 0 0.0101278032312515 0 0.000420820515841788 0
"тонким" 0 0.0032885001150975 0.0197667523225934 0.119118522930316 0.00717694764416694 0 0.00454008898574412 0.00192910537738124 0.00367851850294807 0.00126246154752536 0
"травой" 0.00677277345072807 0.00986550034529251 0 0 0 0 0 0.00241138172172655 0.00262751321639148 0.00336656412673431 0
"трижды" 0 0 0 0 0 0 0 0.00771642150952496 0.00105100528655659 0.00168328206336715 0
"триста" 0.0338638672536404 0.0032885001150975 0 0 0 0 0 0.00192910537738124 0.00262751321639148 0.00210410257920894 0.0181603559429765
"тяжелой" 0.00677277345072807 0 0 0 0 0 0.0227004449287206 0.00241138172172655 0.00210201057311318 0.00210410257920894 0.0181603559429765
"тяжелый" 0 0.00657700023019501 0.0197667523225934 0 0 0 0.00454008898574412 0.00241138172172655 0.00420402114622637 0.00126246154752536 0.00908017797148824
"убитых" 0 0 0 0 0 0 0 0.00192910537738124 0.00472952378950466 0.00336656412673431 0.00908017797148824
"углы" 0 0.0032885001150975 0 0 0 0 0 0.00096455268869062 0.00525502643278296 0.00378738464257609 0
"уйду" 0 0.0032885001150975 0 0 0 0 0.00454008898574412 0.00048227634434531 0.00525502643278296 0.00378738464257609 0
"услышав" 0 0 0 0 0 0 0 0.00289365806607186 0.00315301585966977 0.00420820515841788 0
"учить" 0 0 0 0 0.0143538952883339 0 0.0136202669572324 0.00337593441041717 0.00157650792983489 0.00210410257920894 0
"ушей" 0 0 0.0098833761612967 0 0 0.0686813186813187 0 0.00096455268869062 0.00630603171933955 0.00252492309505073 0
"фамилии" 0 0.00986550034529251 0 0 0 0 0 0.00337593441041717 0.00420402114622637 0.00168328206336715 0
"холода" 0 0 0 0 0 0 0 0.00144682903303593 0.00420402114622637 0.00420820515841788 0.00908017797148824
"холодке" 0 0 0 0 0.00358847382208347 0 0 0.00530503978779841 0.00157650792983489 0.00294574361089252 0
"холодный" 0.00677277345072807 0 0 0 0 0 0 0.00289365806607186 0.00315301585966977 0.00378738464257609 0
"хопрова" 0 0 0 0 0 0 0 0.0106100795755968 0 0 0
"чернели" 0 0 0 0 0 0 0 0.00096455268869062 0.00630603171933955 0.00336656412673431 0
"чертом" 0 0 0 0 0.0143538952883339 0 0 0.00434048709910779 0.00157650792983489 0.00252492309505073 0
"четвертой" 0.0135455469014561 0.0032885001150975 0 0 0 0 0 0 0.00788253964917444 0.00168328206336715 0
"четырнадцать" 0 0 0 0 0 0 0 0.00337593441041717 0.00315301585966977 0.00378738464257609 0
"число" 0.0135455469014561 0.019731000690585 0 0 0.00358847382208347 0 0 0.00144682903303593 0.000525502643278296 0.00378738464257609 0
"шагу" 0.00677277345072807 0.00986550034529251 0 0.0595592614651578 0 0 0.00454008898574412 0.00289365806607186 0.00367851850294807 0.00126246154752536 0
"шепчет" 0.0203183203521842 0 0 0 0 0 0 0.00241138172172655 0.00262751321639148 0.00168328206336715 0.0454008898574412
"шерсти" 0 0.0032885001150975 0 0 0 0 0 0.0048227634434531 0.00315301585966977 0.00210410257920894 0
"шлюзами" 0.149001015916018 0 0 0 0 0 0 0 0 0 0
"шлюзов" 0.149001015916018 0 0 0 0 0 0 0 0 0 0
"шуми" 0 0 0.0098833761612967 0 0.0143538952883339 0 0 0.00144682903303593 0.00420402114622637 0.00252492309505073 0
"эка" 0 0.00986550034529251 0 0 0.00358847382208347 0 0 0.00385821075476248 0.00157650792983489 0.00294574361089252 0
"ягодное" 0 0 0 0 0 0 0 0 0.00840804229245273 0.00252492309505073 0
"атаманец" 0 0.0032885001150975 0 0 0 0.0686813186813187 0 0.00048227634434531 0.00840804229245273 0.000841641031683577 0
"бабушка" 0 0 0 0 0 0 0 0.00192910537738124 0.00105100528655659 0.00631230773762682 0
"банды" 0 0 0 0 0 0 0 0.00048227634434531 0.000525502643278296 0.00799558980099398 0
"бегу" 0 0 0 0 0 0 0.00454008898574412 0.00337593441041717 0.00262751321639148 0.00294574361089252 0.00908017797148824
"боится" 0.0135455469014561 0.0032885001150975 0.0098833761612967 0 0.00358847382208347 0 0.00454008898574412 0.00144682903303593 0.00315301585966977 0.00252492309505073 0
"болит" 0 0 0 0 0 0 0 0.00192910537738124 0.00157650792983489 0.00504984619010146 0.0181603559429765
"боялся" 0 0 0 0 0 0 0.00908017797148824 0.00192910537738124 0.00210201057311318 0.00420820515841788 0.00908017797148824
"будке" 0 0 0 0 0 0 0 0.00723414516517965 0.00105100528655659 0.00168328206336715 0
"буерака" 0 0 0 0 0 0 0.00454008898574412 0.00289365806607186 0.00472952378950466 0.00210410257920894 0
"бюро" 0 0 0 0 0 0 0 0.00868097419821558 0.000525502643278296 0.000841641031683577 0
"важно" 0 0 0 0 0 0 0.00454008898574412 0.00385821075476248 0.00105100528655659 0.00420820515841788 0
"великое" 0.00677277345072807 0 0 0.0595592614651578 0 0 0 0.00434048709910779 0.00157650792983489 0.00252492309505073 0.00908017797148824
"вечерять" 0 0 0 0 0.00358847382208347 0 0.00454008898574412 0.00144682903303593 0.00157650792983489 0.00547066670594325 0
"висел" 0 0 0.0098833761612967 0 0 0 0.00454008898574412 0.00241138172172655 0.00525502643278296 0.00168328206336715 0
"волна" 0 0 0 0 0 0.137362637362637 0.00454008898574412 0.00048227634434531 0.00367851850294807 0.00378738464257609 0.00908017797148824
"вправо" 0.00677277345072807 0.0032885001150975 0 0 0 0.0686813186813187 0 0.00144682903303593 0.00630603171933955 0.00126246154752536 0
"времен" 0 0.00657700023019501 0 0 0.0251193167545843 0 0 0.00337593441041717 0.00262751321639148 0 0
"всадника" 0 0 0 0 0.00358847382208347 0 0 0.00048227634434531 0.00157650792983489 0.00673312825346861 0
"выжидающе" 0 0 0 0 0 0 0 0.00289365806607186 0.00420402114622637 0.00294574361089252 0
"выйти" 0.0135455469014561 0 0 0 0 0 0.00454008898574412 0.0048227634434531 0.00105100528655659 0.00210410257920894 0.00908017797148824
"выстрелил" 0 0 0 0 0.00358847382208347 0 0 0.00048227634434531 0.00578052907606125 0.00336656412673431 0
"выхватил" 0 0 0 0 0.00717694764416694 0 0.00454008898574412 0.00241138172172655 0.00157650792983489 0.00378738464257609 0.00908017797148824
"гаусмана" 0.14222824246529 0 0 0 0 0 0 0 0 0 0
"горле" 0 0 0.0098833761612967 0 0 0 0 0.00241138172172655 0.00262751321639148 0.00378738464257609 0.00908017797148824
"горячим" 0.00677277345072807 0.0032885001150975 0 0 0 0 0.00454008898574412 0.00048227634434531 0.00735703700589614 0.00126246154752536 0
"горячую" 0 0.0032885001150975 0 0 0 0 0 0.00530503978779841 0.00420402114622637 0.000420820515841788 0
"гумне" 0 0 0 0.0595592614651578 0 0 0.00454008898574412 0.00144682903303593 0.00210201057311318 0.00504984619010146 0
"густые" 0 0 0 0 0.00358847382208347 0 0.00454008898574412 0.00289365806607186 0.00157650792983489 0.00420820515841788 0
"густым" 0 0 0 0 0.00358847382208347 0 0 0.00048227634434531 0.00578052907606125 0.00336656412673431 0
"гутаришь" 0 0 0 0 0 0 0 0.00144682903303593 0.00367851850294807 0.00462902567425967 0
"давным" 0.00677277345072807 0 0 0 0.00358847382208347 0 0 0.0048227634434531 0.000525502643278296 0.00336656412673431 0
"далекий" 0 0 0.0098833761612967 0 0.0179423691104173 0 0 0 0.00420402114622637 0.00252492309505073 0.00908017797148824
"дворам" 0 0 0 0 0 0 0 0.00578731613214372 0.00262751321639148 0.00168328206336715 0
"деловито" 0 0 0 0 0.00717694764416694 0 0 0.00241138172172655 0.00262751321639148 0.00378738464257609 0
"добрая" 0 0 0 0 0.00717694764416694 0 0 0.00434048709910779 0.000525502643278296 0.00378738464257609 0
"дрожал" 0 0 0 0 0 0 0.00908017797148824 0.00048227634434531 0.00683153436261784 0.00168328206336715 0.00908017797148824
"дул" 0 0 0 0 0 0 0 0.00241138172172655 0.00315301585966977 0.00420820515841788 0
"духа" 0 0.0032885001150975 0.0098833761612967 0 0.0143538952883339 0.0686813186813187 0.00454008898574412 0.00337593441041717 0.00157650792983489 0.00126246154752536 0
"единой" 0 0 0 0 0 0.0686813186813187 0 0.0048227634434531 0.00105100528655659 0.00294574361089252 0.00908017797148824
"жары" 0 0.00657700023019501 0 0 0.00717694764416694 0 0 0.00337593441041717 0.00157650792983489 0.00294574361089252 0
"запад" 0 0 0 0 0 0 0 0.00096455268869062 0.00315301585966977 0.00504984619010146 0.00908017797148824
"заря" 0 0.01315400046039 0.0098833761612967 0 0 0 0.00454008898574412 0.00289365806607186 0.00315301585966977 0.00126246154752536 0
"зычно" 0 0 0 0 0 0 0 0.00289365806607186 0.00210201057311318 0.00462902567425967 0
"иное" 0 0.0032885001150975 0 0 0.00358847382208347 0 0 0.00337593441041717 0.00367851850294807 0.00210410257920894 0
"июня" 0.0203183203521842 0.0032885001150975 0 0 0 0 0 0.00096455268869062 0.00630603171933955 0.000841641031683577 0.00908017797148824
"каждому" 0.0203183203521842 0 0 0 0.00358847382208347 0 0 0.00385821075476248 0.00262751321639148 0.000841641031683577 0.0181603559429765
"кашулин" 0 0 0 0 0 0 0 0 0.00683153436261784 0.00336656412673431 0
"кобылка" 0 0 0 0 0 0 0 0.00771642150952496 0.00157650792983489 0.000841641031683577 0
"корпус" 0 0 0 0 0.00358847382208347 0 0 0 0.00525502643278296 0.00420820515841788 0
"курей" 0 0 0 0 0 0 0 0.00723414516517965 0.00157650792983489 0.00126246154752536 0
"кучер" 0.00677277345072807 0 0.0098833761612967 0 0 0 0 0.00434048709910779 0.00420402114622637 0.000841641031683577 0
"лапшинов" 0 0 0 0 0 0 0 0.0101278032312515 0 0 0
"левого" 0 0 0 0 0.00717694764416694 0 0.00454008898574412 0.00144682903303593 0.00420402114622637 0.00294574361089252 0
"легкой" 0.00677277345072807 0.00657700023019501 0 0 0.00358847382208347 0 0 0.00289365806607186 0.00210201057311318 0.00252492309505073 0.00908017797148824
"легонько" 0 0 0 0 0 0 0 0.00241138172172655 0.00367851850294807 0.00252492309505073 0.0272405339144647
"лежать" 0 0.0032885001150975 0.0098833761612967 0 0 0 0.00908017797148824 0.00241138172172655 0.00157650792983489 0.00378738464257609 0
"луку" 0 0 0 0 0.0107654214662504 0 0 0.00144682903303593 0.00315301585966977 0.00378738464257609 0
"лучи" 0.0270910938029123 0 0 0 0 0 0.00454008898574412 0.00289365806607186 0.00157650792983489 0.00294574361089252 0
"местечко" 0 0 0.0098833761612967 0 0 0 0.00454008898574412 0 0.00945904757900932 0.000420820515841788 0
"мирно" 0 0.0032885001150975 0 0 0 0 0.00454008898574412 0.00241138172172655 0.00315301585966977 0.00336656412673431 0
"мирона" 0 0 0 0 0 0 0 0 0.00420402114622637 0.00547066670594325 0
"моем" 0 0.0032885001150975 0.0098833761612967 0.0595592614651578 0 0 0 0.00385821075476248 0.00315301585966977 0.00126246154752536 0.00908017797148824
"мокрой" 0 0 0.0098833761612967 0 0 0 0 0.00096455268869062 0.00525502643278296 0.00336656412673431 0
"молчание" 0 0 0 0 0 0 0 0.00530503978779841 0.00157650792983489 0.00294574361089252 0
"навзничь" 0 0 0 0 0 0 0.00908017797148824 0.00241138172172655 0.00315301585966977 0.00336656412673431 0
"надобности" 0 0.0032885001150975 0 0 0.00358847382208347 0 0.0136202669572324 0.00241138172172655 0.00420402114622637 0.00126246154752536 0
"надоело" 0.00677277345072807 0 0 0 0.00358847382208347 0 0.00454008898574412 0.00192910537738124 0.00105100528655659 0.00504984619010146 0
"накинув" 0 0 0 0 0 0 0 0.00144682903303593 0.00420402114622637 0.00420820515841788 0
"направо" 0.0135455469014561 0.0032885001150975 0.0098833761612967 0 0.0143538952883339 0 0.0136202669572324 0.00096455268869062 0.00210201057311318 0.00168328206336715 0
"насквозь" 0 0 0 0 0 0 0 0.00385821075476248 0.00210201057311318 0.00294574361089252 0.0181603559429765
"настоящего" 0.0270910938029123 0.02630800092078 0 0 0 0 0.00908017797148824 0.00241138172172655 0 0.000841641031683577 0
"наташка" 0 0 0 0 0 0 0 0 0.00578052907606125 0.00420820515841788 0
"находился" 0 0.00657700023019501 0 0 0 0 0 0.00144682903303593 0.00420402114622637 0.00336656412673431 0
"начался" 0.00677277345072807 0 0 0 0.00358847382208347 0 0 0.00048227634434531 0.00630603171933955 0.00252492309505073 0
"некому" 0 0.00657700023019501 0.0098833761612967 0 0.00358847382208347 0 0.00454008898574412 0.00289365806607186 0.000525502643278296 0.00378738464257609 0
"неплохо" 0 0 0 0 0 0 0 0.00289365806607186 0.00210201057311318 0.00462902567425967 0
"неторопливо" 0 0.0032885001150975 0.0197667523225934 0.0595592614651578 0.00358847382208347 0 0 0.00530503978779841 0.000525502643278296 0.00168328206336715 0
"нехорошо" 0 0 0 0 0 0 0 0.00385821075476248 0.00157650792983489 0.00378738464257609 0.00908017797148824
"обнимая" 0 0 0 0 0.00358847382208347 0 0 0.00144682903303593 0.00420402114622637 0.00378738464257609 0
"огромный" 0 0.0032885001150975 0 0 0 0 0.00454008898574412 0.00530503978779841 0 0.00336656412673431 0
"огромным" 0 0 0 0 0.00717694764416694 0 0 0.00241138172172655 0.00262751321639148 0.00336656412673431 0.00908017797148824
"оживился" 0 0 0 0 0 0 0 0.00434048709910779 0.00262751321639148 0.00294574361089252 0
"оказывается" 0 0.0032885001150975 0 0 0.00717694764416694 0 0 0.0048227634434531 0.00105100528655659 0.00168328206336715 0.0181603559429765
"окружили" 0 0 0 0 0.00358847382208347 0 0 0.00096455268869062 0.00420402114622637 0.00420820515841788 0
"оставил" 0 0.0032885001150975 0.0098833761612967 0 0.00358847382208347 0 0.00454008898574412 0.00192910537738124 0.00157650792983489 0.00378738464257609 0.00908017797148824
